TRADEDATE,CLOSE,NAME
2016-06-01,313.0,ROSN
2016-06-02,311.35,ROSN
2016-06-03,314.75,ROSN
2016-06-06,323.85,ROSN
2016-06-07,328.85,ROSN
2016-06-08,342.5,ROSN
2016-06-09,343.5,ROSN
2016-06-10,337.85,ROSN
2016-06-14,324.8,ROSN
2016-06-15,322.85,ROSN
2016-06-16,316.3,ROSN
2016-06-17,320.65,ROSN
2016-06-20,336.0,ROSN
2016-06-21,340.95,ROSN
2016-06-22,337.75,ROSN
2016-06-23,348.0,ROSN
2016-06-24,333.65,ROSN
2016-06-27,328.05,ROSN
2016-06-28,327.0,ROSN
2016-06-29,331.5,ROSN
2016-06-30,330.0,ROSN
2016-07-01,332.45,ROSN
2016-07-04,331.2,ROSN
2016-07-05,329.4,ROSN
2016-07-06,320.5,ROSN
2016-07-07,320.9,ROSN
2016-07-08,325.0,ROSN
2016-07-11,328.35,ROSN
2016-07-12,339.4,ROSN
2016-07-13,336.5,ROSN
2016-07-14,336.5,ROSN
2016-07-15,335.0,ROSN
2016-07-18,333.7,ROSN
2016-07-19,329.5,ROSN
2016-07-20,329.05,ROSN
2016-07-21,334.3,ROSN
2016-07-22,334.3,ROSN
2016-07-25,334.0,ROSN
2016-07-26,330.0,ROSN
2016-07-27,329.9,ROSN
2016-07-28,334.0,ROSN
2016-07-29,325.5,ROSN
2016-08-01,325.6,ROSN
2016-08-02,317.35,ROSN
2016-08-03,323.25,ROSN
2016-08-04,329.0,ROSN
2016-08-05,329.9,ROSN
2016-08-08,329.0,ROSN
2016-08-09,329.9,ROSN
2016-08-10,326.6,ROSN
2016-08-11,325.05,ROSN
2016-08-12,330.85,ROSN
2016-08-15,339.0,ROSN
2016-08-16,343.5,ROSN
2016-08-17,345.55,ROSN
2016-08-18,351.85,ROSN
2016-08-19,349.05,ROSN
2016-08-22,351.75,ROSN
2016-08-23,351.0,ROSN
2016-08-24,350.2,ROSN
2016-08-25,348.2,ROSN
2016-08-26,350.55,ROSN
2016-08-29,350.6,ROSN
2016-08-30,348.0,ROSN
2016-08-31,344.7,ROSN
2016-09-01,341.3,ROSN
2016-09-02,349.9,ROSN
2016-09-05,353.6,ROSN
2016-09-06,358.0,ROSN
2016-09-07,364.0,ROSN
2016-09-08,364.75,ROSN
2016-09-09,362.4,ROSN
2016-09-12,367.0,ROSN
2016-09-13,363.9,ROSN
2016-09-14,367.15,ROSN
2016-09-15,367.9,ROSN
2016-09-16,360.85,ROSN
2016-09-19,361.2,ROSN
2016-09-20,358.8,ROSN
2016-09-21,360.0,ROSN
2016-09-22,360.45,ROSN
2016-09-23,356.05,ROSN
2016-09-26,350.35,ROSN
2016-09-27,341.0,ROSN
2016-09-28,341.3,ROSN
2016-09-29,349.2,ROSN
2016-09-30,342.8,ROSN
2016-10-03,346.0,ROSN
2016-10-04,346.6,ROSN
2016-10-05,341.7,ROSN
2016-10-06,343.4,ROSN
2016-10-07,341.5,ROSN
2016-10-10,361.0,ROSN
2016-10-11,362.05,ROSN
2016-10-12,363.15,ROSN
2016-10-13,359.4,ROSN
2016-10-14,353.85,ROSN
2016-10-17,348.0,ROSN
2016-10-18,345.75,ROSN
2016-10-19,345.1,ROSN
2016-10-20,342.8,ROSN
2016-10-21,344.3,ROSN
2016-10-24,347.75,ROSN
2016-10-25,348.7,ROSN
2016-10-26,347.6,ROSN
2016-10-27,346.7,ROSN
2016-10-28,349.9,ROSN
2016-10-31,347.65,ROSN
2016-11-01,354.8,ROSN
2016-11-02,348.15,ROSN
2016-11-03,342.0,ROSN
2016-11-07,341.0,ROSN
2016-11-08,340.5,ROSN
2016-11-09,347.6,ROSN
2016-11-10,351.05,ROSN
2016-11-11,342.1,ROSN
2016-11-14,337.7,ROSN
2016-11-15,338.0,ROSN
2016-11-16,339.25,ROSN
2016-11-17,338.15,ROSN
2016-11-18,337.0,ROSN
2016-11-21,340.55,ROSN
2016-11-22,341.8,ROSN
2016-11-23,347.45,ROSN
2016-11-24,346.55,ROSN
2016-11-25,341.5,ROSN
2016-11-28,336.6,ROSN
2016-11-29,336.75,ROSN
2016-11-30,340.2,ROSN
2016-12-01,338.5,ROSN
2016-12-02,340.0,ROSN
2016-12-05,351.5,ROSN
2016-12-06,352.65,ROSN
2016-12-07,356.25,ROSN
2016-12-08,375.85,ROSN
2016-12-09,370.8,ROSN
2016-12-12,388.15,ROSN
2016-12-13,397.8,ROSN
2016-12-14,403.05,ROSN
2016-12-15,400.45,ROSN
2016-12-16,410.5,ROSN
2016-12-19,402.6,ROSN
2016-12-20,400.15,ROSN
2016-12-21,399.65,ROSN
2016-12-22,391.6,ROSN
2016-12-23,382.85,ROSN
2016-12-26,388.65,ROSN
2016-12-27,398.0,ROSN
2016-12-28,398.2,ROSN
2016-12-29,398.8,ROSN
2016-12-30,402.8,ROSN
2017-01-03,419.5,ROSN
2017-01-04,406.4,ROSN
2017-01-05,399.0,ROSN
2017-01-06,392.5,ROSN
2017-01-09,394.0,ROSN
2017-01-10,404.4,ROSN
2017-01-11,397.5,ROSN
2017-01-12,390.95,ROSN
2017-01-13,388.0,ROSN
2017-01-16,392.2,ROSN
2017-01-17,391.7,ROSN
2017-01-18,387.0,ROSN
2017-01-19,380.75,ROSN
2017-01-20,387.5,ROSN
2017-01-23,390.2,ROSN
2017-01-24,388.15,ROSN
2017-01-25,383.7,ROSN
2017-01-26,389.0,ROSN
2017-01-27,402.0,ROSN
2017-01-30,399.0,ROSN
2017-01-31,400.6,ROSN
2017-02-01,401.5,ROSN
2017-02-02,397.3,ROSN
2017-02-03,397.85,ROSN
2017-02-06,394.0,ROSN
2017-02-07,389.7,ROSN
2017-02-08,378.05,ROSN
2017-02-09,379.8,ROSN
2017-02-10,377.6,ROSN
2017-02-13,379.0,ROSN
2017-02-14,369.85,ROSN
2017-02-15,360.0,ROSN
2017-02-16,362.0,ROSN
2017-02-17,354.0,ROSN
2017-02-20,349.0,ROSN
2017-02-21,354.0,ROSN
2017-02-22,347.0,ROSN
2017-02-24,343.0,ROSN
2017-02-27,331.05,ROSN
2017-02-28,331.1,ROSN
2017-03-01,341.8,ROSN
2017-03-02,336.6,ROSN
2017-03-03,336.5,ROSN
2017-03-06,332.0,ROSN
2017-03-07,329.1,ROSN
2017-03-09,318.85,ROSN
2017-03-10,315.0,ROSN
2017-03-13,318.25,ROSN
2017-03-14,315.4,ROSN
2017-03-15,314.7,ROSN
2017-03-16,313.95,ROSN
2017-03-17,314.45,ROSN
2017-03-20,311.15,ROSN
2017-03-21,316.0,ROSN
2017-03-22,320.35,ROSN
2017-03-23,317.95,ROSN
2017-03-24,315.65,ROSN
2017-03-27,309.8,ROSN
2017-03-28,314.6,ROSN
2017-03-29,322.2,ROSN
2017-03-30,328.7,ROSN
2017-03-31,323.5,ROSN
2017-04-03,328.4,ROSN
2017-04-04,331.7,ROSN
2017-04-05,338.2,ROSN
2017-04-06,337.95,ROSN
2017-04-07,335.95,ROSN
2017-04-10,327.2,ROSN
2017-04-11,330.5,ROSN
2017-04-12,325.1,ROSN
2017-04-13,321.9,ROSN
2017-04-14,315.75,ROSN
2017-04-17,323.25,ROSN
2017-04-18,318.4,ROSN
2017-04-19,315.05,ROSN
2017-04-20,316.6,ROSN
2017-04-21,317.4,ROSN
2017-04-24,320.3,ROSN
2017-04-25,320.15,ROSN
2017-04-26,326.05,ROSN
2017-04-27,318.35,ROSN
2017-04-28,317.25,ROSN
2017-05-02,316.0,ROSN
2017-05-03,311.65,ROSN
2017-05-04,310.0,ROSN
2017-05-05,312.45,ROSN
2017-05-10,315.05,ROSN
2017-05-11,312.35,ROSN
2017-05-12,307.5,ROSN
2017-05-15,314.15,ROSN
2017-05-16,312.9,ROSN
2017-05-17,311.55,ROSN
2017-05-18,305.0,ROSN
2017-05-19,306.1,ROSN
2017-05-22,307.3,ROSN
2017-05-23,312.4,ROSN
2017-05-24,307.0,ROSN
2017-05-25,306.4,ROSN
2017-05-26,304.0,ROSN
2017-05-29,307.25,ROSN
2017-05-30,305.0,ROSN
2017-05-31,301.55,ROSN
2017-06-01,301.45,ROSN
2017-06-02,301.0,ROSN
2017-06-05,305.0,ROSN
2017-06-06,302.55,ROSN
2017-06-07,308.0,ROSN
2017-06-08,307.5,ROSN
2017-06-09,306.0,ROSN
2017-06-13,312.15,ROSN
2017-06-14,304.3,ROSN
2017-06-15,301.6,ROSN
2017-06-16,306.5,ROSN
2017-06-19,311.0,ROSN
2017-06-20,316.0,ROSN
2017-06-21,318.4,ROSN
2017-06-22,319.0,ROSN
2017-06-23,322.0,ROSN
2017-06-26,321.0,ROSN
2017-06-27,327.3,ROSN
2017-06-28,332.4,ROSN
2017-06-29,333.0,ROSN
2017-06-30,323.0,ROSN
2017-07-03,329.4,ROSN
2017-07-04,332.4,ROSN
2017-07-05,327.2,ROSN
2017-07-06,324.5,ROSN
2017-07-07,317.8,ROSN
2017-07-10,320.5,ROSN
2017-07-11,319.6,ROSN
2017-07-12,320.55,ROSN
2017-07-13,318.0,ROSN
2017-07-14,318.0,ROSN
2017-07-17,315.9,ROSN
2017-07-18,315.1,ROSN
2017-07-19,318.5,ROSN
2017-07-20,317.85,ROSN
2017-07-21,317.4,ROSN
2017-07-24,313.3,ROSN
2017-07-25,314.15,ROSN
2017-07-26,310.0,ROSN
2017-07-27,310.0,ROSN
2017-07-28,305.9,ROSN
2017-07-31,311.3,ROSN
2017-08-01,316.1,ROSN
2017-08-02,322.0,ROSN
2017-08-03,317.0,ROSN
2017-08-04,316.0,ROSN
2017-08-07,316.25,ROSN
2017-08-08,315.0,ROSN
2017-08-09,309.25,ROSN
2017-08-10,305.0,ROSN
2017-08-11,303.95,ROSN
2017-08-14,305.0,ROSN
2017-08-15,304.9,ROSN
2017-08-16,302.05,ROSN
2017-08-17,301.75,ROSN
2017-08-18,300.05,ROSN
2017-08-21,301.1,ROSN
2017-08-22,300.95,ROSN
2017-08-23,303.2,ROSN
2017-08-24,301.0,ROSN
2017-08-25,301.5,ROSN
2017-08-28,300.95,ROSN
2017-08-29,301.0,ROSN
2017-08-30,307.0,ROSN
2017-08-31,304.0,ROSN
2017-09-01,304.1,ROSN
2017-09-04,302.6,ROSN
2017-09-05,302.85,ROSN
2017-09-06,303.0,ROSN
2017-09-07,306.0,ROSN
2017-09-08,314.95,ROSN
2017-09-11,314.2,ROSN
2017-09-12,314.6,ROSN
2017-09-13,314.75,ROSN
2017-09-14,319.3,ROSN
2017-09-15,319.7,ROSN
2017-09-18,318.0,ROSN
2017-09-19,313.0,ROSN
2017-09-20,315.0,ROSN
2017-09-21,316.7,ROSN
2017-09-22,316.7,ROSN
2017-09-25,321.55,ROSN
2017-09-26,323.45,ROSN
2017-09-27,324.5,ROSN
2017-09-28,321.9,ROSN
2017-09-29,318.95,ROSN
2017-10-02,315.0,ROSN
2017-10-03,316.15,ROSN
2017-10-04,318.3,ROSN
2017-10-05,319.95,ROSN
2017-10-06,320.6,ROSN
2017-10-09,319.1,ROSN
2017-10-10,319.3,ROSN
2017-10-11,320.5,ROSN
2017-10-12,319.15,ROSN
2017-10-13,320.0,ROSN
2017-10-16,324.85,ROSN
2017-10-17,328.0,ROSN
2017-10-18,326.1,ROSN
2017-10-19,321.55,ROSN
2017-10-20,321.8,ROSN
2017-10-23,316.5,ROSN
2017-10-24,316.8,ROSN
2017-10-25,312.7,ROSN
2017-10-26,311.15,ROSN
2017-10-27,322.0,ROSN
2017-10-30,321.0,ROSN
2017-10-31,318.7,ROSN
2017-11-01,323.1,ROSN
2017-11-02,318.5,ROSN
2017-11-03,317.8,ROSN
2017-11-07,329.95,ROSN
2017-11-08,333.05,ROSN
2017-11-09,336.9,ROSN
2017-11-10,329.35,ROSN
2017-11-13,325.0,ROSN
2017-11-14,314.3,ROSN
2017-11-15,302.2,ROSN
2017-11-16,303.5,ROSN
2017-11-17,300.7,ROSN
2017-11-20,300.05,ROSN
2017-11-21,299.8,ROSN
2017-11-22,302.0,ROSN
2017-11-23,302.3,ROSN
2017-11-24,303.8,ROSN
2017-11-27,299.9,ROSN
2017-11-28,301.3,ROSN
2017-11-29,294.45,ROSN
2017-11-30,293.6,ROSN
2017-12-01,292.0,ROSN
2017-12-04,292.7,ROSN
2017-12-05,293.4,ROSN
2017-12-06,292.4,ROSN
2017-12-07,292.5,ROSN
2017-12-08,293.75,ROSN
2017-12-11,297.55,ROSN
2017-12-12,303.1,ROSN
2017-12-13,298.85,ROSN
2017-12-14,300.7,ROSN
2017-12-15,299.65,ROSN
2017-12-18,296.5,ROSN
2017-12-19,293.65,ROSN
2017-12-20,293.3,ROSN
2017-12-21,293.8,ROSN
2017-12-22,293.75,ROSN
2017-12-25,298.0,ROSN
2017-12-26,296.55,ROSN
2017-12-27,295.45,ROSN
2017-12-28,289.85,ROSN
2017-12-29,291.5,ROSN
2018-01-03,297.95,ROSN
2018-01-04,307.0,ROSN
2018-01-05,311.95,ROSN
2018-01-09,315.1,ROSN
2018-01-10,317.75,ROSN
2018-01-11,325.0,ROSN
2018-01-12,324.35,ROSN
2018-01-15,319.95,ROSN
2018-01-16,317.5,ROSN
2018-01-17,326.5,ROSN
2018-01-18,333.1,ROSN
2018-01-19,328.0,ROSN
2018-01-22,332.95,ROSN
2018-01-23,335.0,ROSN
2018-01-24,344.5,ROSN
2018-01-25,351.5,ROSN
2018-01-26,351.8,ROSN
2018-01-29,346.35,ROSN
2018-01-30,342.1,ROSN
2018-01-31,343.2,ROSN
2018-02-01,344.95,ROSN
2018-02-02,339.9,ROSN
2018-02-05,338.3,ROSN
2018-02-06,330.0,ROSN
2018-02-07,336.0,ROSN
2018-02-08,326.65,ROSN
2018-02-09,324.55,ROSN
2018-02-12,325.3,ROSN
2018-02-13,325.4,ROSN
2018-02-14,326.0,ROSN
2018-02-15,324.3,ROSN
2018-02-16,324.2,ROSN
2018-02-19,324.0,ROSN
2018-02-20,322.0,ROSN
2018-02-21,333.5,ROSN
2018-02-22,337.3,ROSN
2018-02-26,341.8,ROSN
2018-02-27,337.5,ROSN
2018-02-28,330.5,ROSN
2018-03-01,323.5,ROSN
2018-03-02,319.5,ROSN
2018-03-05,320.5,ROSN
2018-03-06,318.7,ROSN
2018-03-07,315.0,ROSN
2018-03-09,313.25,ROSN
2018-03-12,314.7,ROSN
2018-03-13,312.0,ROSN
2018-03-14,310.35,ROSN
2018-03-15,314.2,ROSN
2018-03-16,319.3,ROSN
2018-03-19,316.0,ROSN
2018-03-20,317.55,ROSN
2018-03-21,317.5,ROSN
2018-03-22,316.15,ROSN
2018-03-23,314.5,ROSN
2018-03-26,308.05,ROSN
2018-03-27,309.65,ROSN
2018-03-28,308.8,ROSN
2018-03-29,316.35,ROSN
2018-03-30,313.9,ROSN
2018-04-02,309.05,ROSN
2018-04-03,313.25,ROSN
2018-04-04,319.6,ROSN
2018-04-05,322.65,ROSN
2018-04-06,319.6,ROSN
2018-04-09,299.5,ROSN
2018-04-10,309.0,ROSN
2018-04-11,324.0,ROSN
2018-04-12,333.0,ROSN
2018-04-13,323.0,ROSN
2018-04-16,319.0,ROSN
2018-04-17,329.5,ROSN
2018-04-18,333.1,ROSN
2018-04-19,337.3,ROSN
2018-04-20,338.95,ROSN
2018-04-23,351.0,ROSN
2018-04-24,352.25,ROSN
2018-04-25,370.0,ROSN
2018-04-26,375.0,ROSN
2018-04-27,380.0,ROSN
2018-04-28,381.0,ROSN
2018-04-30,383.0,ROSN
2018-05-02,401.05,ROSN
2018-05-03,387.15,ROSN
2018-05-04,386.75,ROSN
2018-05-07,388.25,ROSN
2018-05-08,393.05,ROSN
2018-05-10,395.7,ROSN
2018-05-11,401.45,ROSN
2018-05-14,403.55,ROSN
2018-05-15,394.85,ROSN
2018-05-16,389.8,ROSN
2018-05-17,381.85,ROSN
2018-05-18,387.0,ROSN
2018-05-21,386.9,ROSN
2018-05-22,385.55,ROSN
2018-05-23,377.7,ROSN
2018-05-24,378.0,ROSN
2018-05-25,378.3,ROSN
2018-05-28,379.55,ROSN
2018-05-29,383.0,ROSN
2018-05-30,381.05,ROSN
2018-05-31,385.3,ROSN
2018-06-01,382.55,ROSN
2018-06-04,384.9,ROSN
2018-06-05,381.95,ROSN
2018-06-06,380.8,ROSN
2018-06-07,380.05,ROSN
2018-06-08,381.0,ROSN
2018-06-09,382.15,ROSN
2018-06-11,384.55,ROSN
2018-06-13,382.0,ROSN
2018-06-14,381.7,ROSN
2018-06-15,383.25,ROSN
2018-06-18,387.0,ROSN
2018-06-19,392.35,ROSN
2018-06-20,390.2,ROSN
2018-06-21,392.75,ROSN
2018-06-22,390.8,ROSN
2018-06-25,393.95,ROSN
2018-06-26,389.3,ROSN
2018-06-27,394.6,ROSN
2018-06-28,396.5,ROSN
2018-06-29,396.15,ROSN
2018-07-02,394.7,ROSN
2018-07-03,389.95,ROSN
2018-07-04,393.25,ROSN
2018-07-05,406.05,ROSN
2018-07-06,403.4,ROSN
2018-07-09,408.15,ROSN
2018-07-10,413.2,ROSN
2018-07-11,409.85,ROSN
2018-07-12,406.45,ROSN
2018-07-13,406.9,ROSN
2018-07-16,407.3,ROSN
2018-07-17,399.5,ROSN
2018-07-18,400.9,ROSN
2018-07-19,400.5,ROSN
2018-07-20,393.25,ROSN
2018-07-23,394.5,ROSN
2018-07-24,394.9,ROSN
2018-07-25,395.8,ROSN
2018-07-26,397.35,ROSN
2018-07-27,403.5,ROSN
2018-07-30,406.45,ROSN
2018-07-31,419.0,ROSN
2018-08-01,416.6,ROSN
2018-08-02,416.8,ROSN
2018-08-03,411.25,ROSN
2018-08-06,419.35,ROSN
2018-08-07,427.9,ROSN
2018-08-08,429.0,ROSN
2018-08-09,432.3,ROSN
2018-08-10,433.25,ROSN
2018-08-13,437.2,ROSN
2018-08-14,431.3,ROSN
2018-08-15,428.55,ROSN
2018-08-16,422.3,ROSN
2018-08-17,425.8,ROSN
2018-08-20,427.0,ROSN
2018-08-21,434.0,ROSN
2018-08-22,437.3,ROSN
2018-08-23,430.0,ROSN
2018-08-24,428.1,ROSN
2018-08-27,434.75,ROSN
2018-08-28,436.0,ROSN
2018-08-29,440.5,ROSN
2018-08-30,437.0,ROSN
2018-08-31,435.7,ROSN
2018-09-03,438.75,ROSN
2018-09-04,439.35,ROSN
2018-09-05,434.5,ROSN
2018-09-06,436.05,ROSN
2018-09-07,439.55,ROSN
2018-09-10,449.45,ROSN
2018-09-11,448.8,ROSN
2018-09-12,444.9,ROSN
2018-09-13,442.4,ROSN
2018-09-14,441.35,ROSN
2018-09-17,441.3,ROSN
2018-09-18,440.4,ROSN
2018-09-19,437.85,ROSN
2018-09-20,438.7,ROSN
2018-09-21,440.4,ROSN
2018-09-24,447.05,ROSN
2018-09-25,460.0,ROSN
2018-09-26,458.5,ROSN
2018-09-27,478.0,ROSN
2018-09-28,493.0,ROSN
2018-10-01,494.05,ROSN
2018-10-02,491.4,ROSN
2018-10-03,512.0,ROSN
2018-10-04,508.2,ROSN
2018-10-05,503.0,ROSN
2018-10-08,479.45,ROSN
2018-10-09,473.1,ROSN
2018-10-10,468.75,ROSN
2018-10-11,462.55,ROSN
2018-10-12,465.1,ROSN
2018-10-15,462.05,ROSN
2018-10-16,468.7,ROSN
2018-10-17,467.85,ROSN
2018-10-18,466.6,ROSN
2018-10-19,467.0,ROSN
2018-10-22,465.3,ROSN
2018-10-23,455.0,ROSN
2018-10-24,463.5,ROSN
2018-10-25,458.4,ROSN
2018-10-26,453.3,ROSN
2018-10-29,458.5,ROSN
2018-10-30,453.7,ROSN
2018-10-31,460.45,ROSN
2018-11-01,460.0,ROSN
2018-11-02,459.6,ROSN
2018-11-06,482.45,ROSN
2018-11-07,484.1,ROSN
2018-11-08,475.0,ROSN
2018-11-09,468.6,ROSN
2018-11-12,463.5,ROSN
2018-11-13,443.6,ROSN
2018-11-14,427.15,ROSN
2018-11-15,424.25,ROSN
2018-11-16,420.85,ROSN
2018-11-19,424.1,ROSN
2018-11-20,413.55,ROSN
2018-11-21,411.85,ROSN
2018-11-22,411.1,ROSN
2018-11-23,405.2,ROSN
2018-11-26,407.0,ROSN
2018-11-27,419.8,ROSN
2018-11-28,421.45,ROSN
2018-11-29,417.0,ROSN
2018-11-30,423.1,ROSN
2018-12-03,434.0,ROSN
2018-12-04,439.0,ROSN
2018-12-05,439.0,ROSN
2018-12-06,430.0,ROSN
2018-12-07,439.0,ROSN
2018-12-10,428.5,ROSN
2018-12-11,425.55,ROSN
2018-12-12,422.0,ROSN
2018-12-13,415.75,ROSN
2018-12-14,418.0,ROSN
2018-12-17,416.0,ROSN
2018-12-18,412.15,ROSN
2018-12-19,418.2,ROSN
2018-12-20,415.6,ROSN
2018-12-21,415.0,ROSN
2018-12-24,414.0,ROSN
2018-12-25,409.0,ROSN
2018-12-26,414.5,ROSN
2018-12-27,420.5,ROSN
2018-12-28,425.95,ROSN
2018-12-29,432.5,ROSN
2019-01-03,425.85,ROSN
2019-01-04,430.4,ROSN
2019-01-08,423.6,ROSN
2019-01-09,427.7,ROSN
2019-01-10,432.1,ROSN
2019-01-11,434.6,ROSN
2019-01-14,427.9,ROSN
2019-01-15,424.35,ROSN
2019-01-16,421.0,ROSN
2019-01-17,415.9,ROSN
2019-01-18,419.7,ROSN
2019-01-21,422.3,ROSN
2019-01-22,416.9,ROSN
2019-01-23,419.9,ROSN
2019-01-24,408.5,ROSN
2019-01-25,414.0,ROSN
2019-01-28,411.2,ROSN
2019-01-29,412.9,ROSN
2019-01-30,415.8,ROSN
2019-01-31,411.25,ROSN
2019-02-01,411.95,ROSN
2019-02-04,411.0,ROSN
2019-02-05,428.5,ROSN
2019-02-06,421.55,ROSN
2019-02-07,411.55,ROSN
2019-02-08,411.6,ROSN
2019-02-11,410.5,ROSN
2019-02-12,414.5,ROSN
2019-02-13,401.6,ROSN
2019-02-14,394.85,ROSN
2019-02-15,403.5,ROSN
2019-02-18,405.0,ROSN
2019-02-19,402.95,ROSN
2019-02-20,402.9,ROSN
2019-02-21,396.45,ROSN
2019-02-22,401.5,ROSN
2019-02-25,396.5,ROSN
2019-02-26,399.0,ROSN
2019-02-27,400.4,ROSN
2019-02-28,398.8,ROSN
2019-03-01,398.25,ROSN
2019-03-04,398.05,ROSN
2019-03-05,395.9,ROSN
2019-03-06,402.3,ROSN
2019-03-07,402.0,ROSN
2019-03-11,399.75,ROSN
2019-03-12,397.5,ROSN
2019-03-13,400.0,ROSN
2019-03-14,398.3,ROSN
2019-03-15,401.25,ROSN
2019-03-18,399.0,ROSN
2019-03-19,399.0,ROSN
2019-03-20,408.5,ROSN
2019-03-21,409.5,ROSN
2019-03-22,408.4,ROSN
2019-03-25,404.25,ROSN
2019-03-26,405.2,ROSN
2019-03-27,404.35,ROSN
2019-03-28,407.5,ROSN
2019-03-29,412.0,ROSN
2019-04-01,419.7,ROSN
2019-04-02,418.0,ROSN
2019-04-03,417.95,ROSN
2019-04-04,422.45,ROSN
2019-04-05,421.5,ROSN
2019-04-08,420.9,ROSN
2019-04-09,415.9,ROSN
2019-04-10,425.5,ROSN
2019-04-11,431.0,ROSN
2019-04-12,432.5,ROSN
2019-04-15,428.9,ROSN
2019-04-16,435.15,ROSN
2019-04-17,436.5,ROSN
2019-04-18,435.65,ROSN
2019-04-19,432.0,ROSN
2019-04-22,439.6,ROSN
2019-04-23,441.0,ROSN
2019-04-24,441.3,ROSN
2019-04-25,436.0,ROSN
2019-04-26,434.45,ROSN
2019-04-29,433.7,ROSN
2019-04-30,428.8,ROSN
2019-05-02,423.25,ROSN
2019-05-03,423.55,ROSN
2019-05-06,425.0,ROSN
2019-05-07,422.0,ROSN
2019-05-08,420.4,ROSN
2019-05-10,413.75,ROSN
2019-05-13,417.2,ROSN
2019-05-14,420.95,ROSN
2019-05-15,413.7,ROSN
2019-05-16,412.0,ROSN
2019-05-17,413.0,ROSN
2019-05-20,408.2,ROSN
2019-05-21,415.95,ROSN
2019-05-22,414.0,ROSN
2019-05-23,417.05,ROSN
2019-05-24,423.0,ROSN
2019-05-27,425.4,ROSN
2019-05-28,431.8,ROSN
2019-05-29,437.0,ROSN
2019-05-30,439.0,ROSN
2019-05-31,433.0,ROSN
2019-06-03,438.9,ROSN
2019-06-04,435.0,ROSN
2019-06-05,426.2,ROSN
2019-06-06,422.9,ROSN
2019-06-07,419.55,ROSN
2019-06-10,422.0,ROSN
2019-06-11,422.9,ROSN
2019-06-13,422.0,ROSN
2019-06-14,408.0,ROSN
2019-06-17,408.1,ROSN
2019-06-18,411.7,ROSN
2019-06-19,409.25,ROSN
2019-06-20,419.75,ROSN
2019-06-21,419.1,ROSN
2019-06-24,416.45,ROSN
2019-06-25,412.15,ROSN
2019-06-26,415.9,ROSN
2019-06-27,415.1,ROSN
2019-06-28,414.5,ROSN
2019-07-01,417.8,ROSN
2019-07-02,417.0,ROSN
2019-07-03,420.0,ROSN
2019-07-04,422.55,ROSN
2019-07-05,418.65,ROSN
2019-07-08,419.25,ROSN
2019-07-09,420.95,ROSN
2019-07-10,423.25,ROSN
2019-07-11,418.4,ROSN
2019-07-12,419.25,ROSN
2019-07-15,418.4,ROSN
2019-07-16,420.4,ROSN
2019-07-17,421.1,ROSN
2019-07-18,417.0,ROSN
2019-07-19,420.45,ROSN
2019-07-22,420.45,ROSN
2019-07-23,428.0,ROSN
2019-07-24,427.6,ROSN
2019-07-25,428.95,ROSN
2019-07-26,423.5,ROSN
2019-07-29,421.9,ROSN
2019-07-30,420.45,ROSN
2019-07-31,421.95,ROSN
2019-08-01,419.4,ROSN
2019-08-02,411.75,ROSN
2019-08-05,406.3,ROSN
2019-08-06,412.0,ROSN
2019-08-07,406.55,ROSN
2019-08-08,406.6,ROSN
2019-08-09,404.6,ROSN
2019-08-12,402.4,ROSN
2019-08-13,405.3,ROSN
2019-08-14,400.15,ROSN
2019-08-15,404.25,ROSN
2019-08-16,404.75,ROSN
2019-08-19,404.0,ROSN
2019-08-20,407.9,ROSN
2019-08-21,410.4,ROSN
2019-08-22,406.0,ROSN
2019-08-23,405.6,ROSN
2019-08-26,405.7,ROSN
2019-08-27,406.5,ROSN
2019-08-28,404.8,ROSN
2019-08-29,406.25,ROSN
2019-08-30,406.95,ROSN
2019-09-02,412.0,ROSN
2019-09-03,410.4,ROSN
2019-09-04,414.65,ROSN
2019-09-05,418.3,ROSN
2019-09-06,422.9,ROSN
2019-09-09,423.9,ROSN
2019-09-10,418.0,ROSN
2019-09-11,416.1,ROSN
2019-09-12,412.05,ROSN
2019-09-13,410.05,ROSN
2019-09-16,429.7,ROSN
2019-09-17,428.1,ROSN
2019-09-18,426.0,ROSN
2019-09-19,427.0,ROSN
2019-09-20,428.3,ROSN
2019-09-23,428.75,ROSN
2019-09-24,425.5,ROSN
2019-09-25,424.5,ROSN
2019-09-26,422.55,ROSN
2019-09-27,422.5,ROSN
2019-09-30,419.3,ROSN
2019-10-01,420.65,ROSN
2019-10-02,417.55,ROSN
2019-10-03,413.1,ROSN
2019-10-04,415.0,ROSN
2019-10-07,418.5,ROSN
2019-10-08,419.5,ROSN
2019-10-09,421.15,ROSN
2019-10-10,409.0,ROSN
2019-10-11,411.65,ROSN
2019-10-14,413.4,ROSN
2019-10-15,411.65,ROSN
2019-10-16,414.95,ROSN
2019-10-17,417.65,ROSN
2019-10-18,415.0,ROSN
2019-10-21,413.75,ROSN
2019-10-22,417.4,ROSN
2019-10-23,420.0,ROSN
2019-10-24,420.5,ROSN
2019-10-25,421.35,ROSN
2019-10-28,421.4,ROSN
2019-10-29,429.2,ROSN
2019-10-30,432.65,ROSN
2019-10-31,426.0,ROSN
2019-11-01,434.4,ROSN
2019-11-05,451.4,ROSN
2019-11-06,454.5,ROSN
2019-11-07,463.5,ROSN
2019-11-08,454.25,ROSN
